surveyid,form_language,answer_time_90,answer_time_median,survey_name,form_test,survey_duration,userid,seed,survey_end_time,form_lang,creative,form_wave,shortcode,answer_time_min,version,survey_start_time,survey_created,answer_time_75,alphabet,articles,breastfed,child_0-6,child_age,child_name,children_registered,concern_12mo,concern_3yo,concern_5yo,confidence_deal_emotions,confidence_respond_misbehave,consent,count_to_ten,cry_separated,decrease_stress,download_confirm_control,download_confirm_treatment,education,express_feelings,followup_permission,games,healthy_food_groups,hello_again,how_long_use,how_often_use,improve_family,intro_1,intro_1b_control,intro_1b_treatment,intro_3,joke_with_child,know_cog_dev,know_lang_dev,know_name_age,know_phys_dev,know_social_emotional_dev,know_when_vaccine,know_which_vaccine,language,laugh_together,location,lose_patience_punish,make_fun_of,meaning_of_no,movement,multiplication,name_colors,number_children,other_features,parent_age,parent_gender,parenting_stress_1,parenting_stress_2,past_24h_draw,past_24h_outside,past_24h_play,past_24h_read,past_24h_sing,past_24h_stories,payment_processing,personal_needs,physical_punishment,play_on_floor,relationship_to_child,say_name_age,scribble,simple_songs,sit_support,smile_around_child,snap_at_child,sort_pair,tell_story,thankyou_1,thankyou_early,thankyou_optout,thankyou_you_qualify,threaten,track_checkups,track_dev,track_growth,track_vax,using_bebbo,seed_2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,17.254400000000004,10.259,UNICEF Bebbo Serbia,,651.462,5411667622269177,3557107106,2023-06-04 20:39:41.756000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.45,5,2023-06-04 20:28:50.294000+00:00,2023-06-01 17:32:18.599+00:00,12.616,,Yes,No,,0 to 6 months,Danica,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,OK,Yes,Three,,6+ weeks,2-3 times a week,No,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly disagree,Wrong,True,,,,Ne,,,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,True,True,,True,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,24.381,10.982,UNICEF Bebbo Serbia,,808.79,5411667622269177,3557107106,2023-05-02 06:20:59.412000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.816,3,2023-05-02 06:07:30.622000+00:00,2023-04-10 17:01:03.082+00:00,15.146,,,Yes,"Yes, 1",0 to 6 months,Danica,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Confident,Yes,,True,No,,Yes,Secondary,True,OK,,One,,,,Yes,OK,,OK,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Smaller cities,Strongly disagree,Strongly disagree,Wrong,True,,,3,,32,Woman,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,Wrong,True,,True,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,24.013600000000004,9.7925,UNICEF Bebbo Serbia,,4448.991,5442067929229763,4283636255,2023-05-16 11:33:55.504000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,5.866,3,2023-05-16 10:19:46.513000+00:00,2023-04-10 17:01:03.082+00:00,16.22675,Wrong,,,"Yes, more than 1",2 to 4 years,Marija,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Confident,Confident,Yes,True,,No,Yes,,University,,OK,,,,,,No,OK,OK,,OK,Disagree,True,True,True,True,True,,,Serbian,Strongly agree,Smaller cities,Agree,Agree,,,Wrong,True,2,,36,Man,Almost never,,Yes,Yes,Yes,Yes,Yes,No,,Most of the times,Agree,Disagree,Father,,,True,,Disagree,Agree,,True,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,26.304500000000004,8.462,UNICEF Bebbo Serbia,,588.263,5442067929229763,4283636255,2023-06-14 07:07:40.869000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,5.132,5,2023-06-14 06:57:52.606000+00:00,2023-06-01 17:32:18.599+00:00,12.407,,,No,,12 to 24 months,Marija,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Confident,Confident,,,Wrong,No,,,,True,OK,,Four,,,,Yes,,,,,Disagree,True,True,,True,True,True,True,,Disagree,,Strongly disagree,Agree,Wrong,True,,,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Agree,Disagree,Father,True,True,,Wrong,Disagree,Disagree,True,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,21.81,10.5355,UNICEF Bebbo Serbia,,130751.222,5452471081451750,3137132412,2023-05-02 22:09:00.283000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,6.804,3,2023-05-01 09:49:49.061000+00:00,2023-04-10 17:01:03.082+00:00,14.29075,True,,,"Yes, more than 1",4 to 6 years,Djordje,,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child cannot count to ten,Very confident,Very confident,Yes,Wrong,,No,,Yes,Secondary,,OK,,,,,,No,OK,,OK,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly disagree,Smaller cities,Agree,Agree,,,Wrong,True,2,,26,Man,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Father,,,Wrong,,Strongly agree,Agree,,Wrong,Ok,,,OK,Agree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,15.325400000000002,9.275,UNICEF Bebbo Serbia,,864.392,5452471081451750,3137132412,2023-06-02 04:44:10.971000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,5.739,5,2023-06-02 04:29:46.579000+00:00,2023-06-01 17:32:18.599+00:00,11.857,,Yes,No,,12 to 24 months,Milan,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,OK,Yes,Two,,Less than 1 week,Several times a day,No,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly disagree,,Agree,Agree,True,True,,,,Sve,,,Rarely,Almost always,Yes,Yes,Yes,No,Yes,Yes,,Almost always,Do not agree,Strongly agree,Father,Wrong,True,,True,Strongly agree,Disagree,Wrong,,,,,OK,Agree,Yes,Yes,Yes,Yes,Yes,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,15.805400000000002,9.083,UNICEF Bebbo Serbia,,534.761,5511454935624881,1843816005,2023-06-28 16:09:38.776000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,6.227,5,2023-06-28 16:00:44.015000+00:00,2023-06-01 17:32:18.599+00:00,12.7605,,,No,,6 to 12 months,Sara,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,OK,,Five,,,,Yes,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly disagree,True,True,,,,,,,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Strongly agree,Mother,Wrong,True,,Wrong,Strongly agree,Strongly disagree,True,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,28.13,11.1625,UNICEF Bebbo Serbia,,812.428,5511454935624881,1843816005,2023-05-31 09:44:20.866000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.966,3,2023-05-31 09:30:48.438000+00:00,2023-04-10 17:01:03.082+00:00,15.7435,,,No,"Yes, more than 1",0 to 6 months,Sara,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,Yes,,Secondary,True,OK,,Five,,,,Yes,OK,OK,,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Large regional centers,Strongly disagree,Strongly disagree,Wrong,True,,,2,,25,Woman,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,Wrong,True,,Wrong,Strongly agree,Agree,True,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,21.2795,8.0945,UNICEF Bebbo Serbia,,75164.801,5534583216644119,3540518518,2023-05-22 08:38:03.427000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,4.795,3,2023-05-21 11:45:18.626000+00:00,2023-04-10 17:01:03.082+00:00,10.997,,,Yes,"Yes, more than 1",0 to 6 months,Dimitrije,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,,Yes,University,True,OK,,Not applicable (child is less than 6 months old),,,,Yes,OK,,OK,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Capital,Strongly disagree,Strongly disagree,Wrong,True,,,2,,36,Woman,Most of the times,Almost always,No,No,No,No,No,No,,Almost always,Do not agree,Strongly agree,Mother,True,Wrong,,Wrong,Strongly agree,Strongly disagree,True,,,,,OK,Strongly disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,18.238,10.149,UNICEF Bebbo Serbia,,176188.508,5534583216644119,3540518518,2023-06-21 20:40:52.284000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,5.416,5,2023-06-19 19:44:23.776000+00:00,2023-06-01 17:32:18.599+00:00,12.39075,,Not sure,Yes,,0 to 6 months,Dimitrije,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,Yes,,,,Wrong,OK,No,Not applicable (child is less than 6 months old),,1-2 weeks,Once or twice a month,Yes,,,,,Strongly disagree,True,True,,True,True,True,True,,Strongly disagree,,Strongly disagree,Strongly disagree,Wrong,True,,,,Ne,,,Most of the times,Almost always,No,Yes,Yes,No,Yes,Yes,,Almost always,Do not agree,Disagree,Mother,True,True,,True,Disagree,Strongly disagree,True,,Kartica ne radi,,,OK,Strongly disagree,Yes,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,33.034,12.349,UNICEF Bebbo Serbia,,39609.954,5555041801262765,1019919748,2023-05-02 07:31:18.356000+00:00,,Ad1_Serbia,0.0,bebborsbaseserb,5.961,3,2023-05-01 20:31:08.402000+00:00,2023-04-10 17:01:03.082+00:00,17.406,True,,,"Yes, 1",4 to 6 years,Goran,,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child cannot write properly,Very confident,Not confident,Yes,True,,No,,Yes,Secondary,,OK,,,,,,No,OK,,OK,OK,Disagree,True,True,True,True,True,,,Serbian,Disagree,Capital,Disagree,Strongly disagree,,,Wrong,True,1,,31,Woman,Rarely,Rarely,Yes,No,Yes,No,Yes,Yes,,Rarely,Agree,Disagree,Mother,,,Wrong,,Disagree,Disagree,,True,,,,OK,Disagree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,28.3867,10.3405,UNICEF Bebbo Serbia,,1080.462,5555041801262765,1019919748,2023-06-01 18:58:09.859000+00:00,serbian,Ad1_Serbia,1.0,bebborsendeng,5.595,5,2023-06-01 18:40:09.397000+00:00,2023-06-01 17:32:18.599+00:00,20.104,True,No,,,4 to 6 years,Goran,1,,If the 3-year-old child cannot recognize 10 letters of the alphabet,If the 5-year-old child cannot write properly,Very confident,Very confident,,True,,No,,,,,OK,Yes,,,1-2 weeks,2-3 times a week,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly disagree,,Disagree,Strongly disagree,,,Wrong,True,,A,,,Almost always,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Strongly agree,Strongly agree,Mother,,,True,,Strongly agree,Strongly agree,,True,,,,OK,Disagree,Yes,Yes,Yes,Yes,Yes,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,34.4442,16.115,UNICEF Bebbo Serbia,,1422.691,5572607039506076,3292696852,2023-06-15 14:11:59.449000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,6.505,5,2023-06-15 13:48:16.758000+00:00,2023-06-01 17:32:18.599+00:00,20.4425,,Yes,No,,12 to 24 months,Danica,1,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,Wrong,OK,Yes,Five,,3-4 weeks,Once a day,Yes,,,,,Strongly agree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Strongly disagree,Wrong,True,,,,Da,,,Rarely,Almost always,No,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly disagree,Mother,True,Wrong,,Wrong,Strongly agree,Strongly disagree,True,,,,,OK,Strongly disagree,No,Yes,Yes,Yes,Yes,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,35.544,15.7505,UNICEF Bebbo Serbia,,1097.324,5572607039506076,3292696852,2023-05-18 10:35:53.107000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,7.235,3,2023-05-18 10:17:35.783000+00:00,2023-04-10 17:01:03.082+00:00,22.4965,,,No,"Yes, more than 1",12 to 24 months,Danica,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,Yes,,True,No,,Yes,Secondary,True,OK,,Four,,,,Yes,OK,,OK,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Strongly agree,Village,Strongly disagree,Strongly disagree,Wrong,True,,,4,,22,Woman,Rarely,Most of the times,No,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Mother,Wrong,Wrong,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,17.7808,10.9125,UNICEF Bebbo Serbia,,621.745,5592278557540432,994727735,2023-05-16 14:45:55.518000+00:00,,Ad2_Serbia,0.0,bebborsbaseserb,6.569,3,2023-05-16 14:35:33.773000+00:00,2023-04-10 17:01:03.082+00:00,14.19825,Wrong,,,"Yes, more than 1",4 to 6 years,Lena,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,Yes,Wrong,,No,Yes,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly agree,Village,Strongly disagree,Strongly disagree,,,Wrong,True,2,,33,Woman,Almost never,,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Strongly agree,Mother,,,Wrong,,Strongly agree,Agree,,True,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,16.697000000000006,9.49,UNICEF Bebbo Serbia,,439.395,5592278557540432,994727735,2023-06-15 14:11:43.636000+00:00,serbian,Ad2_Serbia,1.0,bebborsendeng,7.304,5,2023-06-15 14:04:24.241000+00:00,2023-06-01 17:32:18.599+00:00,12.517,Wrong,,,,4 to 6 years,Lena,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Strongly disagree,Strongly disagree,,,Wrong,True,,,,,Rarely,Almost always,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Strongly agree,Mother,,,True,,Strongly agree,Strongly disagree,,True,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,16.4464,7.73,UNICEF Bebbo Serbia,,386.351,5592817174151121,3362494825,2023-06-15 18:32:42.712000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,5.216,5,2023-06-15 18:26:16.361000+00:00,2023-06-01 17:32:18.599+00:00,9.7655,True,,,,4 to 6 years,Mia,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,Yes,,,,,OK,,,,,,Yes,,,,,Strongly agree,True,True,True,True,True,,,,Strongly agree,,Strongly disagree,Strongly disagree,,,Wrong,True,,,,,Most of the times,Most of the times,Yes,No,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Strongly agree,Mother,,,True,,Strongly agree,Agree,,True,,,,OK,Disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,19.423,9.77,UNICEF Bebbo Serbia,,629.558,5592817174151121,3362494825,2023-05-16 12:50:44.309000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.305,3,2023-05-16 12:40:14.751000+00:00,2023-04-10 17:01:03.082+00:00,12.9685,True,,,"Yes, more than 1",4 to 6 years,Mia,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Confident,Yes,True,,No,Yes,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly agree,Large regional centers,Strongly disagree,Strongly disagree,,,Wrong,True,2,,33,Woman,Most of the times,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree,Disagree,Mother,,,True,,Strongly agree,Agree,,True,,,,OK,Agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,37.85429999999999,13.892499999999998,UNICEF Bebbo Serbia,,1357744.615,5607676019332838,106277261,2023-05-29 23:10:19.427000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,7.27,3,2023-05-14 06:01:14.812000+00:00,2023-04-10 17:01:03.082+00:00,21.6875,True,,,"Yes, more than 1",4 to 6 years,Nađa,,,If the 3-year-old child is becoming more independent,If the 5-year-old child shows signs of taking responsibility,Very confident,Very confident,Yes,True,,No,Yes,,Basic,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,False,False,True,False,False,,,Serbian,Strongly agree,Village,Strongly disagree,Agree,,,Wrong,True,1,,36,Woman,Rarely,Most of the times,No,No,No,No,No,No,,Most of the times,Agree,Strongly agree,Mother,,,True,,Strongly agree,Disagree,,True,Anketa,,,OK,Disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,32.839200000000005,14.692,UNICEF Bebbo Serbia,,670.223,5607676019332838,106277261,2023-06-11 15:32:51.548000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,7.802,5,2023-06-11 15:21:41.325000+00:00,2023-06-01 17:32:18.599+00:00,19.0935,True,,,,4 to 6 years,Nađa,,,If the 3-year-old child is becoming more independent,If the 5-year-old child sometimes makes up his/her own rules for games,Confident,Not confident,,True,,Yes,,,,,OK,,,,,,Yes,,,,,Disagree,True,True,Wrong,True,True,,,,Disagree,,Strongly agree,Disagree,,,Wrong,True,,,,,Most of the times,Most of the times,No,Yes,Yes,No,No,Yes,,Rarely,Agree,Strongly agree,Mother,,,True,,Strongly agree,Strongly agree,,True,,,,OK,Strongly agree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,53.037,18.777,UNICEF Bebbo Serbia,,1297027.961,5609732062465313,630258753,2023-05-03 22:22:42.296000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,6.789,3,2023-04-18 22:05:34.335000+00:00,2023-04-10 17:01:03.082+00:00,27.367,Wrong,,,"Yes, more than 1",2 to 4 years,Aleksa,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child sometimes makes up his/her own rules for games,Confident,Very confident,Yes,Wrong,,No,Yes,,Secondary,,OK,,,,,,Yes,OK,OK,,OK,Strongly agree,True,True,True,True,True,,,Serbian,Strongly agree,Smaller cities,Agree,Strongly disagree,,,Wrong,True,3,,32,Man,Almost never,,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Strongly agree,Mother,,,True,,Strongly agree,Agree,,True,I have a question. Can you help?,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,38.77000000000002,17.966,UNICEF Bebbo Serbia,,999.383,5609732062465313,630258753,2023-06-21 18:46:41.612000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,8.654,5,2023-06-21 18:30:02.229000+00:00,2023-06-01 17:32:18.599+00:00,25.3045,,,Yes,,6 to 12 months,Natalija,,If the 12-months-old cannot always understand instructions or orders,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,,,True,Yes,,,,True,OK,,One,,,,No,,,,,Disagree,True,True,,True,True,True,True,,Strongly agree,,Strongly disagree,Agree,True,True,,,,,,,Almost never,,No,Yes,Yes,Yes,Yes,Yes,,Most of the times,Do not agree at all,Strongly agree,Mother,True,True,,True,Strongly agree,Agree,Wrong,,,,,OK,Strongly disagree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,30.205600000000008,14.633,UNICEF Bebbo Serbia,,29539.15,5623693954399844,3464826805,2023-06-12 05:00:57.658000+00:00,serbian,Ad4_Serbia,1.0,bebborsendeng,8.587,5,2023-06-11 20:48:38.508000+00:00,2023-06-01 17:32:18.599+00:00,19.782,,,Yes,,12 to 24 months,Gordana i Mateja,,If the 12-months-old shows shyness or nervousness when communicating with strangers,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,,,True,No,,,,True,,,Five,,,,Yes,,,,,Disagree,True,True,,True,True,True,True,,Disagree,,Strongly disagree,Strongly disagree,Wrong,Wrong,,,,,,,Almost never,,Yes,Yes,Yes,Yes,Yes,Yes,,Almost always,Do not agree at all,Disagree,Mother,Wrong,True,,Wrong,Strongly agree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,24.8156,14.866,UNICEF Bebbo Serbia,,1078.329,5623693954399844,3464826805,2023-05-12 20:36:53.338000+00:00,,Ad4_Serbia,0.0,bebborsbaseserb,7.704,3,2023-05-12 20:18:55.009000+00:00,2023-04-10 17:01:03.082+00:00,18.309,,,Yes,"Yes, 1",12 to 24 months,Mateja i Gordana,,If the 12-months-old show signs of being upset when separated from parents,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,Yes,,Secondary,True,OK,,Not applicable (child is less than 6 months old),,,,No,OK,OK,,OK,Disagree,True,True,,True,True,True,True,Serbian,Disagree,Village,Agree,Agree,Wrong,True,,,2,,30,Woman,Almost never,,Yes,No,Yes,Yes,Yes,Yes,,Almost always,Do not agree,Disagree,Mother,Wrong,True,,Wrong,Strongly agree,Agree,True,,,,,OK,Agree,,,,,,2
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,40.19460000000002,11.829,UNICEF Bebbo Serbia,,725.503,5641540169281537,2330891614,2023-06-07 13:41:37.395000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,8.064,5,2023-06-07 13:29:31.892000+00:00,2023-06-01 17:32:18.599+00:00,15.89675,Wrong,,,,4 to 6 years,Valentina,,,If the 3-year-old child does not play side by side with other children,If the 5-year-old child cannot count to ten,Very confident,Very confident,,True,,No,,,,,OK,,,,,,Yes,,,,,Disagree,True,True,True,True,True,,,,Disagree,,Agree,Agree,,,Wrong,True,,,,,Rarely,Most of the times,Yes,Yes,Yes,Yes,Yes,Yes,,Rarely,Do not agree,Disagree,Mother,,,True,,Disagree,Disagree,,True,,,,OK,Disagree,,,,,No,1
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,31.896,13.0505,UNICEF Bebbo Serbia,,70979.03,5641540169281537,2330891614,2023-05-08 12:21:58.753000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,7.124,3,2023-05-07 16:38:59.723000+00:00,2023-04-10 17:01:03.082+00:00,18.86625,,,No,"Yes, more than 1",0 to 6 months,Valentina,,If the 12-months-old cannot sit up on her own,If the 3-year-old child does not play side by side with other children,,Very confident,Very confident,Yes,,True,No,,Yes,Secondary,True,OK,,Three,,,,Yes,OK,,OK,OK,Strongly agree,True,True,,True,True,True,True,Serbian,Disagree,Smaller cities,Strongly disagree,Agree,Wrong,True,,,4,,36,Woman,Rarely,Most of the times,Yes,Yes,Yes,No,No,No,,Most of the times,Do not agree,Strongly agree,Mother,True,True,,True,Strongly agree,Disagree,Wrong,,,,,OK,Agree,,,,,,1
eb53682b-8fd2-402f-ac70-a4b3b9056b38,,16.85540000000001,9.3495,UNICEF Bebbo Serbia,,485.503,5650444595056273,4192583269,2023-06-13 12:48:21.227000+00:00,serbian,Ad3_Serbia,1.0,bebborsendeng,7.381,5,2023-06-13 12:40:15.724000+00:00,2023-06-01 17:32:18.599+00:00,10.89975,,,Yes,,0 to 6 months,Lazar,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Very confident,Very confident,,,True,No,,,,True,OK,,Two,,,,No,,,,,Disagree,True,True,,True,True,True,True,,Disagree,,Strongly disagree,Strongly disagree,Wrong,True,,,,,,,Rarely,Almost always,No,Yes,No,No,Yes,No,,Rarely,Agree,Disagree,Mother,True,True,,True,Disagree,Strongly disagree,Wrong,,,,,OK,Strongly disagree,,,,,,2
d2f7f6b0-be86-470e-ab60-70e340728e2e,serbian,27.179199999999994,11.607,UNICEF Bebbo Serbia,,166347.278,5650444595056273,4192583269,2023-05-17 15:04:22.230000+00:00,,Ad3_Serbia,0.0,bebborsbaseserb,7.4,3,2023-05-15 16:51:54.952000+00:00,2023-04-10 17:01:03.082+00:00,16.159,,,Yes,"Yes, 1",0 to 6 months,Lazar,,If the 12-months-old cannot sit up on her own,If the 3-year-old child cannot recognize 10 letters of the alphabet,,Confident,Very confident,Yes,,True,No,Yes,,Secondary,True,OK,,Five,,,,No,OK,OK,,OK,Disagree,True,True,,True,True,True,True,Serbian,Strongly agree,Smaller cities,Strongly disagree,Strongly disagree,Wrong,True,,,1,,28,Woman,Rarely,Almost always,No,Yes,Yes,No,Yes,No,,Most of the times,Do not agree,Agree,Mother,True,True,,True,Disagree,Agree,True,,Is anyone available to chat?,,,OK,Agree,,,,,,2
